longitude,latitude,color,voters,geoid,cd,ld,pid
-112.3583449,33.4571667,#1368f0,276,40130610122,9,23,Democrat (DEM)
-112.3583449,33.4571667,#FF5733,293,40130610122,9,23,Independent
-112.3583449,33.4571667,#FF5733,4,40130610122,9,23,Libertarian (LIB)
-111.6621438,33.4009529,#FF5733,382,40134226102,5,10,Independent
-111.6621438,33.4009529,#c41221,549,40134226102,5,10,Republican (REP)
-111.6621438,33.4009529,#1368f0,272,40134226102,5,10,Democrat (DEM)
-111.6621438,33.4009529,#FF5733,4,40134226102,5,10,Libertarian (LIB)
-111.5924385,33.3706324,#1368f0,394,40134226442,5,15,Democrat (DEM)
-111.5924385,33.3706324,#c41221,1018,40134226442,5,15,Republican (REP)
-111.5924385,33.3706324,#FF5733,505,40134226442,5,15,Independent
-111.5924385,33.3706324,#FF5733,4,40134226442,5,15,Libertarian (LIB)
-111.98446,33.6456399,#FF5733,329,40136198001,1,4,Independent
-111.98446,33.6456399,#1368f0,303,40136198001,1,4,Democrat (DEM)
-111.98446,33.6456399,#c41221,439,40136198001,1,4,Republican (REP)
-111.98446,33.6456399,#FF5733,4,40136198001,1,4,Libertarian (LIB)
-112.3359792,33.6351043,#FF5733,149,40130608013,9,29,Independent
-112.3359792,33.6351043,#1368f0,172,40130608013,9,29,Democrat (DEM)
-112.3359792,33.6351043,#c41221,76,40130608013,9,29,Republican (REP)
-112.3359792,33.6351043,#FF5733,4,40130608013,9,29,Libertarian (LIB)
-112.3482487,33.693851,#c41221,1370,40130405231,8,28,Republican (REP)
-112.3482487,33.693851,#FF5733,686,40130405231,8,28,Independent
-112.3482487,33.693851,#1368f0,540,40130405231,8,28,Democrat (DEM)
-112.3482487,33.693851,#FF5733,4,40130405231,8,28,Libertarian (LIB)
-111.0164897,32.2992864,#1368f0,119,40190045063,7,20,Democrat (DEM)
-111.0164897,32.2992864,#FF5733,101,40190045063,7,20,Independent
-111.0164897,32.2992864,#c41221,99,40190045063,7,20,Republican (REP)
-111.0164897,32.2992864,#FF5733,4,40190045063,7,20,Libertarian (LIB)
-111.1791746,31.947392,#c41221,230,40190043162,7,21,Republican (REP)
-111.1791746,31.947392,#FF5733,114,40190043162,7,21,Independent
-111.1791746,31.947392,#1368f0,91,40190043162,7,21,Democrat (DEM)
-111.1791746,31.947392,#FF5733,4,40190043162,7,21,Libertarian (LIB)
-112.2325561,33.5902273,#1368f0,193,40130719102,8,27,Democrat (DEM)
-112.2325561,33.5902273,#FF5733,159,40130719102,8,27,Independent
-112.2325561,33.5902273,#c41221,52,40130719102,8,27,Republican (REP)
-112.2325561,33.5902273,#FF5733,4,40130719102,8,27,Libertarian (LIB)
-111.6933864,33.49209,#c41221,743,40134202071,4,10,Republican (REP)
-111.6933864,33.49209,#1368f0,263,40134202071,4,10,Democrat (DEM)
-111.6933864,33.49209,#FF5733,412,40134202071,4,10,Independent
-111.6933864,33.49209,#FF5733,4,40134202071,4,10,Libertarian (LIB)
-112.1472989,33.4840935,#1368f0,479,40131101003,3,26,Democrat (DEM)
-112.1472989,33.4840935,#FF5733,320,40131101003,3,26,Independent
-112.1472989,33.4840935,#c41221,90,40131101003,3,26,Republican (REP)
-112.1472989,33.4840935,#FF5733,4,40131101003,3,26,Libertarian (LIB)
-110.3251603,31.5638377,#FF5733,61,40030014012,6,19,Independent
-110.3251603,31.5638377,#1368f0,32,40030014012,6,19,Democrat (DEM)
-110.3251603,31.5638377,#c41221,34,40030014012,6,19,Republican (REP)
-110.3251603,31.5638377,#FF5733,4,40030014012,6,19,Libertarian (LIB)
-110.7985553,32.1697878,#1368f0,244,40190040581,6,17,Democrat (DEM)
-110.7985553,32.1697878,#c41221,274,40190040581,6,17,Republican (REP)
-110.7985553,32.1697878,#FF5733,213,40190040581,6,17,Independent
-110.7985553,32.1697878,#FF5733,4,40190040581,6,17,Libertarian (LIB)
-110.9393912,32.1520933,#1368f0,351,40190041102,7,21,Democrat (DEM)
-110.9393912,32.1520933,#FF5733,192,40190041102,7,21,Independent
-110.9393912,32.1520933,#c41221,81,40190041102,7,21,Republican (REP)
-110.9393912,32.1520933,#FF5733,4,40190041102,7,21,Libertarian (LIB)
-114.3383242,34.4805239,#c41221,361,40159530001,9,30,Republican (REP)
-114.3383242,34.4805239,#1368f0,133,40159530001,9,30,Democrat (DEM)
-114.3383242,34.4805239,#FF5733,222,40159530001,9,30,Independent
-114.3383242,34.4805239,#FF5733,4,40159530001,9,30,Libertarian (LIB)
-112.1364911,33.4840782,#1368f0,201,40131101002,3,26,Democrat (DEM)
-112.1364911,33.4840782,#FF5733,126,40131101002,3,26,Independent
-112.1364911,33.4840782,#c41221,36,40131101002,3,26,Republican (REP)
-112.1364911,33.4840782,#FF5733,4,40131101002,3,26,Libertarian (LIB)
-112.1734536,33.4678878,#FF5733,180,40131124023,3,24,Independent
-112.1734536,33.4678878,#1368f0,256,40131124023,3,24,Democrat (DEM)
-112.1734536,33.4678878,#c41221,54,40131124023,3,24,Republican (REP)
-112.1734536,33.4678878,#FF5733,4,40131124023,3,24,Libertarian (LIB)
-111.8629487,33.3099612,#1368f0,222,40135230063,4,13,Democrat (DEM)
-111.8629487,33.3099612,#c41221,180,40135230063,4,13,Republican (REP)
-111.8629487,33.3099612,#FF5733,224,40135230063,4,13,Independent
-111.8629487,33.3099612,#FF5733,4,40135230063,4,13,Libertarian (LIB)
-111.8190655,33.2114226,#1368f0,241,40138138002,5,13,Democrat (DEM)
-111.8190655,33.2114226,#c41221,364,40138138002,5,13,Republican (REP)
-111.8190655,33.2114226,#FF5733,267,40138138002,5,13,Independent
-111.8190655,33.2114226,#FF5733,4,40138138002,5,13,Libertarian (LIB)
-112.0245617,33.4836476,#FF5733,282,40131108022,3,5,Independent
-112.0245617,33.4836476,#c41221,163,40131108022,3,5,Republican (REP)
-112.0245617,33.4836476,#1368f0,382,40131108022,3,5,Democrat (DEM)
-112.0245617,33.4836476,#FF5733,4,40131108022,3,5,Libertarian (LIB)
-111.0383227,32.3781168,#FF5733,159,40190046312,6,18,Independent
-111.0383227,32.3781168,#c41221,268,40190046312,6,18,Republican (REP)
-111.0383227,32.3781168,#1368f0,214,40190046312,6,18,Democrat (DEM)
-111.0383227,32.3781168,#FF5733,4,40190046312,6,18,Libertarian (LIB)
-111.8692188,33.6084879,#c41221,342,40132168391,1,3,Republican (REP)
-111.8692188,33.6084879,#FF5733,259,40132168391,1,3,Independent
-111.8692188,33.6084879,#1368f0,256,40132168391,1,3,Democrat (DEM)
-111.8692188,33.6084879,#FF5733,4,40132168391,1,3,Libertarian (LIB)
-112.2812199,33.409794,#1368f0,660,40130822033,7,22,Democrat (DEM)
-112.2812199,33.409794,#c41221,203,40130822033,7,22,Republican (REP)
-112.2812199,33.409794,#FF5733,538,40130822033,7,22,Independent
-112.2812199,33.409794,#FF5733,4,40130822033,7,22,Libertarian (LIB)
-112.2639234,33.4758456,#1368f0,281,40130820172,3,22,Democrat (DEM)
-112.2639234,33.4758456,#FF5733,233,40130820172,3,22,Independent
-112.2639234,33.4758456,#c41221,67,40130820172,3,22,Republican (REP)
-112.2639234,33.4758456,#FF5733,4,40130820172,3,22,Libertarian (LIB)
-112.1301011,33.4695547,#1368f0,346,40131121002,3,26,Democrat (DEM)
-112.1301011,33.4695547,#FF5733,223,40131121002,3,26,Independent
-112.1301011,33.4695547,#c41221,43,40131121002,3,26,Republican (REP)
-112.1301011,33.4695547,#FF5733,4,40131121002,3,26,Libertarian (LIB)
-112.2895026,33.4554912,#1368f0,315,40130820271,7,22,Democrat (DEM)
-112.2895026,33.4554912,#FF5733,336,40130820271,7,22,Independent
-112.2895026,33.4554912,#c41221,111,40130820271,7,22,Republican (REP)
-112.2895026,33.4554912,#FF5733,4,40130820271,7,22,Libertarian (LIB)
-112.1018116,33.5494807,#1368f0,250,40131060022,8,26,Democrat (DEM)
-112.1018116,33.5494807,#c41221,124,40131060022,8,26,Republican (REP)
-112.1018116,33.5494807,#FF5733,225,40131060022,8,26,Independent
-112.1018116,33.5494807,#FF5733,4,40131060022,8,26,Libertarian (LIB)
-112.1644274,33.6357295,#c41221,284,40131042253,8,27,Republican (REP)
-112.1644274,33.6357295,#FF5733,245,40131042253,8,27,Independent
-112.1644274,33.6357295,#1368f0,163,40131042253,8,27,Democrat (DEM)
-112.1644274,33.6357295,#FF5733,4,40131042253,8,27,Libertarian (LIB)
-112.1536588,33.5348166,#1368f0,177,40130930012,3,26,Democrat (DEM)
-112.1536588,33.5348166,#FF5733,203,40130930012,3,26,Independent
-112.1536588,33.5348166,#c41221,75,40130930012,3,26,Republican (REP)
-112.1536588,33.5348166,#FF5733,4,40130930012,3,26,Libertarian (LIB)
-112.0118539,33.5518028,#FF5733,175,40131051021,1,4,Independent
-112.0118539,33.5518028,#c41221,331,40131051021,1,4,Republican (REP)
-112.0118539,33.5518028,#1368f0,202,40131051021,1,4,Democrat (DEM)
-112.0118539,33.5518028,#FF5733,4,40131051021,1,4,Libertarian (LIB)
-112.2074839,33.5847232,#1368f0,221,40130719037,8,27,Democrat (DEM)
-112.2074839,33.5847232,#FF5733,217,40130719037,8,27,Independent
-112.2074839,33.5847232,#c41221,323,40130719037,8,27,Republican (REP)
-112.2074839,33.5847232,#FF5733,4,40130719037,8,27,Libertarian (LIB)
-112.0263879,33.4762092,#c41221,144,40131115021,3,5,Republican (REP)
-112.0263879,33.4762092,#1368f0,312,40131115021,3,5,Democrat (DEM)
-112.0263879,33.4762092,#FF5733,216,40131115021,3,5,Independent
-112.0263879,33.4762092,#FF5733,4,40131115021,3,5,Libertarian (LIB)
-112.1907178,33.5058077,#c41221,123,40131095001,3,24,Republican (REP)
-112.1907178,33.5058077,#1368f0,404,40131095001,3,24,Democrat (DEM)
-112.1907178,33.5058077,#FF5733,300,40131095001,3,24,Independent
-112.1907178,33.5058077,#FF5733,4,40131095001,3,24,Libertarian (LIB)
-111.2994138,32.0061984,#1368f0,165,40190043133,7,23,Democrat (DEM)
-111.2994138,32.0061984,#FF5733,150,40190043133,7,23,Independent
-111.2994138,32.0061984,#c41221,150,40190043133,7,23,Republican (REP)
-111.2994138,32.0061984,#FF5733,4,40190043133,7,23,Libertarian (LIB)
-112.0351916,33.629334,#c41221,208,40131036061,1,2,Republican (REP)
-112.0351916,33.629334,#FF5733,199,40131036061,1,2,Independent
-112.0351916,33.629334,#1368f0,187,40131036061,1,2,Democrat (DEM)
-112.0351916,33.629334,#FF5733,4,40131036061,1,2,Libertarian (LIB)
-109.9322638,34.115582,#c41221,344,40179625003,2,7,Republican (REP)
-109.9322638,34.115582,#1368f0,123,40179625003,2,7,Democrat (DEM)
-109.9322638,34.115582,#FF5733,175,40179625003,2,7,Independent
-109.9322638,34.115582,#FF5733,4,40179625003,2,7,Libertarian (LIB)
-110.9683635,32.3026592,#1368f0,210,40190047252,6,18,Democrat (DEM)
-110.9683635,32.3026592,#FF5733,115,40190047252,6,18,Independent
-110.9683635,32.3026592,#c41221,140,40190047252,6,18,Republican (REP)
-110.9683635,32.3026592,#FF5733,4,40190047252,6,18,Libertarian (LIB)
-111.8772511,33.6665754,#1368f0,304,40132168471,1,3,Democrat (DEM)
-111.8772511,33.6665754,#FF5733,455,40132168471,1,3,Independent
-111.8772511,33.6665754,#c41221,731,40132168471,1,3,Republican (REP)
-111.8772511,33.6665754,#FF5733,4,40132168471,1,3,Libertarian (LIB)
-114.6633024,32.6911046,#1368f0,425,40270009052,7,23,Democrat (DEM)
-114.6633024,32.6911046,#c41221,480,40270009052,7,23,Republican (REP)
-114.6633024,32.6911046,#FF5733,454,40270009052,7,23,Independent
-114.6633024,32.6911046,#FF5733,4,40270009052,7,23,Libertarian (LIB)
-112.2119187,33.4641139,#1368f0,272,40131125093,3,22,Democrat (DEM)
-112.2119187,33.4641139,#FF5733,256,40131125093,3,22,Independent
-112.2119187,33.4641139,#c41221,76,40131125093,3,22,Republican (REP)
-112.2119187,33.4641139,#FF5733,4,40131125093,3,22,Libertarian (LIB)
-112.3463063,33.667726,#c41221,696,40130405061,8,28,Republican (REP)
-112.3463063,33.667726,#FF5733,442,40130405061,8,28,Independent
-112.3463063,33.667726,#1368f0,419,40130405061,8,28,Democrat (DEM)
-112.3463063,33.667726,#FF5733,4,40130405061,8,28,Libertarian (LIB)
-110.9219202,31.3636139,#1368f0,415,40239663021,7,21,Democrat (DEM)
-110.9219202,31.3636139,#FF5733,190,40239663021,7,21,Independent
-110.9219202,31.3636139,#c41221,73,40239663021,7,21,Republican (REP)
-110.9219202,31.3636139,#FF5733,4,40239663021,7,21,Libertarian (LIB)
-110.7939716,32.2281637,#c41221,311,40190040481,6,17,Republican (REP)
-110.7939716,32.2281637,#1368f0,253,40190040481,6,17,Democrat (DEM)
-110.7939716,32.2281637,#FF5733,209,40190040481,6,17,Independent
-110.7939716,32.2281637,#FF5733,4,40190040481,6,17,Libertarian (LIB)
-111.6974857,33.4192672,#c41221,260,40134202143,4,10,Republican (REP)
-111.6974857,33.4192672,#FF5733,203,40134202143,4,10,Independent
-111.6974857,33.4192672,#1368f0,157,40134202143,4,10,Democrat (DEM)
-111.6974857,33.4192672,#FF5733,4,40134202143,4,10,Libertarian (LIB)
-112.0956515,33.440342,#1368f0,165,40131143021,3,11,Democrat (DEM)
-112.0956515,33.440342,#FF5733,131,40131143021,3,11,Independent
-112.0956515,33.440342,#c41221,28,40131143021,3,11,Republican (REP)
-112.0956515,33.440342,#FF5733,4,40131143021,3,11,Libertarian (LIB)
-111.746233,32.8749206,#FF5733,282,40210014061,6,16,Independent
-111.746233,32.8749206,#1368f0,289,40210014061,6,16,Democrat (DEM)
-111.746233,32.8749206,#c41221,108,40210014061,6,16,Republican (REP)
-111.746233,32.8749206,#FF5733,4,40210014061,6,16,Libertarian (LIB)
-111.9233812,33.50663,#1368f0,189,40132172034,1,8,Democrat (DEM)
-111.9233812,33.50663,#c41221,198,40132172034,1,8,Republican (REP)
-111.9233812,33.50663,#FF5733,213,40132172034,1,8,Independent
-111.9233812,33.50663,#FF5733,4,40132172034,1,8,Libertarian (LIB)
-109.2948101,33.0626753,#FF5733,234,40119601002,6,19,Independent
-109.2948101,33.0626753,#1368f0,387,40119601002,6,19,Democrat (DEM)
-109.2948101,33.0626753,#c41221,192,40119601002,6,19,Republican (REP)
-109.2948101,33.0626753,#FF5733,4,40119601002,6,19,Libertarian (LIB)
-111.8273013,33.404271,#FF5733,341,40134220011,4,9,Independent
-111.8273013,33.404271,#c41221,115,40134220011,4,9,Republican (REP)
-111.8273013,33.404271,#1368f0,293,40134220011,4,9,Democrat (DEM)
-111.8273013,33.404271,#FF5733,4,40134220011,4,9,Libertarian (LIB)
-112.4441506,33.4574182,#FF5733,189,40130610192,9,23,Independent
-112.4441506,33.4574182,#c41221,250,40130610192,9,23,Republican (REP)
-112.4441506,33.4574182,#1368f0,132,40130610192,9,23,Democrat (DEM)
-112.4441506,33.4574182,#FF5733,4,40130610192,9,23,Libertarian (LIB)
-114.7651657,32.4937982,#1368f0,795,40270114051,7,23,Democrat (DEM)
-114.7651657,32.4937982,#c41221,91,40270114051,7,23,Republican (REP)
-114.7651657,32.4937982,#FF5733,4,40270114051,7,23,Libertarian (LIB)
-114.7651657,32.4937982,#FF5733,503,40270114051,7,23,Independent
-112.2160324,33.4835532,#FF5733,203,40131097031,3,24,Independent
-112.2160324,33.4835532,#1368f0,238,40131097031,3,24,Democrat (DEM)
-112.2160324,33.4835532,#c41221,64,40131097031,3,24,Republican (REP)
-112.2160324,33.4835532,#FF5733,4,40131097031,3,24,Libertarian (LIB)
-114.1921779,34.2001462,#FF5733,93,40120202013,9,30,Independent
-114.1921779,34.2001462,#c41221,182,40120202013,9,30,Republican (REP)
-114.1921779,34.2001462,#1368f0,27,40120202013,9,30,Democrat (DEM)
-114.1921779,34.2001462,#FF5733,4,40120202013,9,30,Libertarian (LIB)
-110.9518661,32.3293623,#FF5733,167,40190047143,6,18,Independent
-110.9518661,32.3293623,#c41221,236,40190047143,6,18,Republican (REP)
-110.9518661,32.3293623,#1368f0,309,40190047143,6,18,Democrat (DEM)
-110.9518661,32.3293623,#FF5733,4,40190047143,6,18,Libertarian (LIB)
-111.0332197,32.1264389,#1368f0,456,40190043211,7,23,Democrat (DEM)
-111.0332197,32.1264389,#FF5733,242,40190043211,7,23,Independent
-111.0332197,32.1264389,#c41221,116,40190043211,7,23,Republican (REP)
-111.0332197,32.1264389,#FF5733,4,40190043211,7,23,Libertarian (LIB)
-111.7486405,32.8831943,#FF5733,369,40210014032,6,16,Independent
-111.7486405,32.8831943,#1368f0,359,40210014032,6,16,Democrat (DEM)
-111.7486405,32.8831943,#c41221,304,40210014032,6,16,Republican (REP)
-111.7486405,32.8831943,#FF5733,4,40210014032,6,16,Libertarian (LIB)
-112.1059317,33.5346457,#1368f0,297,40131068021,8,26,Democrat (DEM)
-112.1059317,33.5346457,#FF5733,235,40131068021,8,26,Independent
-112.1059317,33.5346457,#c41221,114,40131068021,8,26,Republican (REP)
-112.1059317,33.5346457,#FF5733,4,40131068021,8,26,Libertarian (LIB)
-111.7183718,32.8868845,#c41221,410,40210014051,6,16,Republican (REP)
-111.7183718,32.8868845,#FF5733,351,40210014051,6,16,Independent
-111.7183718,32.8868845,#1368f0,338,40210014051,6,16,Democrat (DEM)
-111.7183718,32.8868845,#FF5733,4,40210014051,6,16,Libertarian (LIB)
-112.1727317,33.4488095,#1368f0,78,40131125121,3,22,Democrat (DEM)
-112.1727317,33.4488095,#FF5733,94,40131125121,3,22,Independent
-112.1727317,33.4488095,#1368f0,33,40131125121,3,24,Democrat (DEM)
-112.1727317,33.4488095,#c41221,22,40131125121,3,22,Republican (REP)
-112.1727317,33.4488095,#FF5733,57,40131125121,3,24,Independent
-112.1727317,33.4488095,#FF5733,4,40131125121,3,22,Libertarian (LIB)
-112.1727317,33.4488095,#c41221,11,40131125121,3,24,Republican (REP)
-111.6343305,32.7342391,#1368f0,74,40210021021,6,16,Democrat (DEM)
-111.6343305,32.7342391,#FF5733,132,40210021021,6,16,Independent
-111.6343305,32.7342391,#c41221,112,40210021021,6,16,Republican (REP)
-111.6343305,32.7342391,#FF5733,4,40210021021,6,16,Libertarian (LIB)
-110.7748961,33.399242,#c41221,169,40070011002,2,7,Republican (REP)
-110.7748961,33.399242,#1368f0,144,40070011002,2,7,Democrat (DEM)
-110.7748961,33.399242,#FF5733,118,40070011002,2,7,Independent
-110.7748961,33.399242,#FF5733,4,40070011002,2,7,Libertarian (LIB)
-112.3105436,33.605301,#FF5733,126,40130609041,9,29,Independent
-112.3105436,33.605301,#1368f0,134,40130609041,9,29,Democrat (DEM)
-112.3105436,33.605301,#c41221,21,40130609041,9,29,Republican (REP)
-112.3105436,33.605301,#FF5733,4,40130609041,9,29,Libertarian (LIB)
-111.0534931,32.1204208,#FF5733,167,40190043201,7,20,Independent
-111.0534931,32.1204208,#1368f0,246,40190043201,7,20,Democrat (DEM)
-111.0534931,32.1204208,#c41221,80,40190043201,7,20,Republican (REP)
-111.0534931,32.1204208,#FF5733,4,40190043201,7,20,Libertarian (LIB)
-111.8547973,33.3462605,#1368f0,234,40134222091,4,12,Democrat (DEM)
-111.8547973,33.3462605,#FF5733,258,40134222091,4,12,Independent
-111.8547973,33.3462605,#c41221,297,40134222091,4,12,Republican (REP)
-111.8547973,33.3462605,#FF5733,4,40134222091,4,12,Libertarian (LIB)
-110.837207,32.3250308,#c41221,358,40190047192,6,18,Republican (REP)
-110.837207,32.3250308,#FF5733,221,40190047192,6,18,Independent
-110.837207,32.3250308,#1368f0,249,40190047192,6,18,Democrat (DEM)
-110.837207,32.3250308,#FF5733,4,40190047192,6,18,Libertarian (LIB)
-111.6917723,33.400502,#FF5733,413,40134226392,4,10,Independent
-111.6917723,33.400502,#1368f0,399,40134226392,4,10,Democrat (DEM)
-111.6917723,33.400502,#c41221,737,40134226392,4,10,Republican (REP)
-111.6917723,33.400502,#FF5733,4,40134226392,4,10,Libertarian (LIB)
-109.7487645,32.8409399,#c41221,564,40099612012,6,19,Republican (REP)
-109.7487645,32.8409399,#1368f0,104,40099612012,6,19,Democrat (DEM)
-109.7487645,32.8409399,#FF5733,205,40099612012,6,19,Independent
-109.7487645,32.8409399,#FF5733,4,40099612012,6,19,Libertarian (LIB)
-110.8456901,32.2560051,#1368f0,193,40190040301,6,18,Democrat (DEM)
-110.8456901,32.2560051,#c41221,165,40190040301,6,18,Republican (REP)
-110.8456901,32.2560051,#FF5733,104,40190040301,6,18,Independent
-110.8456901,32.2560051,#FF5733,4,40190040301,6,18,Libertarian (LIB)
-111.0264431,31.5900869,#FF5733,352,40239661013,7,21,Independent
-111.0264431,31.5900869,#1368f0,530,40239661013,7,21,Democrat (DEM)
-111.0264431,31.5900869,#c41221,256,40239661013,7,21,Republican (REP)
-111.0264431,31.5900869,#FF5733,4,40239661013,7,21,Libertarian (LIB)
-110.8025251,32.2156394,#FF5733,156,40190040491,6,17,Independent
-110.8025251,32.2156394,#1368f0,226,40190040491,6,17,Democrat (DEM)
-110.8025251,32.2156394,#c41221,247,40190040491,6,17,Republican (REP)
-110.8025251,32.2156394,#FF5733,4,40190040491,6,17,Libertarian (LIB)
-111.9395604,33.4833512,#1368f0,207,40132175013,1,8,Democrat (DEM)
-111.9395604,33.4833512,#FF5733,198,40132175013,1,8,Independent
-111.9395604,33.4833512,#c41221,105,40132175013,1,8,Republican (REP)
-111.9395604,33.4833512,#FF5733,4,40132175013,1,8,Libertarian (LIB)
-111.8828954,33.6006287,#FF5733,437,40132168383,1,4,Independent
-111.8828954,33.6006287,#1368f0,377,40132168383,1,4,Democrat (DEM)
-111.8828954,33.6006287,#c41221,569,40132168383,1,4,Republican (REP)
